"Time"	"0 L-SI2"	"1 R-Si2"	"2 L-Si3"	"3 R-Si3"
3720.8299	-2.1549561	-53.827721	-50.676807	-50.568027
3720.8304	-6.3984618	-53.772934	-50.766483	-50.517132
3720.831	-10.43219	-53.731846	-50.821823	-50.224678
3720.8315	-14.304089	-54.020275	-50.650959	-50.549042
3720.832	-17.906275	-53.923996	-50.716396	-50.664165
3720.8325	-21.268713	-54.090771	-50.763252	-50.761112
3720.8331	-24.211596	-53.973145	-50.77739	-50.496128
3720.8336	-27.004639	-53.940109	-50.65863	-50.357979
3720.8341	-29.42008	-53.907078	-50.659439	-50.185497
3720.8346	-31.679686	-53.928429	-50.65863	-50.077644
3720.8352	-33.765476	-53.963879	-50.489384	-49.940708
3720.8357	-35.431713	-53.858738	-50.508366	-49.716526
3720.8362	-37.271763	-53.689953	-50.68166	-49.769035
3720.8367	-38.584373	-53.802746	-50.495037	-49.445885
3720.8373	-39.759129	-53.986034	-50.487766	-49.377216
3720.8378	-40.790039	-53.707275	-50.387188	-49.328743
3720.8383	-41.814953	-53.812412	-50.406574	-49.285923
3720.8388	-42.84586	-53.835777	-50.44495	-49.186958
3720.8394	-43.714939	-53.956223	-50.500694	-49.095264
3720.8399	-44.464146	-53.838596	-50.412632	-48.987415
3720.8404	-45.099472	-53.885727	-50.458683	-48.923592
3720.8409	-45.632908	-53.791466	-50.597637	-48.913898
3720.8415	-46.046471	-53.717747	-50.177135	-48.817356
3720.842	-46.376122	-53.986435	-50.301952	-48.799179
3720.8425	-46.939526	-53.772533	-50.217125	-48.65699
3720.843	-47.011448	-54.005371	-50.065247	-48.556412
3720.8436	-47.413025	-53.623081	-50.161381	-48.402916
3720.8441	-47.844566	-53.777771	-50.23288	-48.477242
3720.8446	-48.096298	-53.754002	-50.104427	-48.477646
3720.8451	-48.312073	-53.682297	-49.816822	-48.443306
3720.8457	-48.707653	-53.724998	-49.906902	-48.107231
3720.8462	-48.857494	-53.759239	-49.89761	-48.021194
3720.8467	-48.887463	-53.847057	-49.843079	-48.073299
3720.8472	-49.079258	-53.839001	-49.790565	-48.082996
3720.8478	-49.474838	-53.788647	-49.768353	-47.840229
3720.8483	-49.660645	-53.990868	-49.769562	-48.173477
3720.8488	-49.666637	-54.085938	-49.711395	-48.170246
3720.8493	-50.002281	-54.006577	-49.772392	-48.066433
3720.8499	-50.212059	-53.935276	-49.824501	-47.821644
3720.8504	-50.050232	-53.926414	-49.689583	-47.974335
3720.8509	-50.337925	-54.088757	-49.778046	-47.692387
3720.8514	-50.535717	-53.982811	-49.747753	-47.660072
3720.852	-50.703537	-53.863171	-49.715839	-47.65361
3720.8525	-50.925304	-53.889755	-49.668579	-47.46093
3720.853	-51.081139	-53.780991	-49.729572	-47.45285
3720.8535	-50.571678	-53.62711	-49.854389	-47.255325
3720.8541	-50.955273	-53.899426	-49.61647	-47.456081
3720.8546	-50.847385	-53.687939	-49.528008	-47.154743
3720.8551	-51.153061	-53.658936	-49.484383	-47.154743
3720.8556	-51.093124	-53.959045	-49.595867	-47.099808
3720.8562	-51.566624	-54.093994	-49.726341	-47.118389
3720.8567	-50.985241	-53.898216	-49.653633	-47.074764
3720.8572	-51.326878	-53.69841	-49.658482	-47.060223
3720.8577	-51.440758	-53.887341	-49.561939	-47.087692
3720.8583	-51.278931	-53.669006	-49.488018	-46.744743
3720.8588	-51.362839	-53.766491	-49.640705	-46.771004
3720.8593	-51.308899	-53.834568	-49.638687	-46.73505
3720.8598	-51.392807	-54.067001	-49.591427	-46.500362
3720.8604	-51.422775	-53.918358	-49.328056	-46.342422
3720.8609	-51.296909	-53.926819	-49.354717	-46.281429
3720.8614	-51.302902	-53.759644	-49.244442	-46.153381
3720.8619	-51.500694	-53.863976	-49.128105	-45.974838
3720.8625	-51.416782	-53.774143	-49.159615	-45.549896
3720.863	-51.680504	-53.856724	-49.119625	-45.537373
3720.8635	-51.734447	-53.866795	-49.043686	-45.662998
3720.864	-51.716465	-53.928833	-49.149921	-45.377815
3720.8646	-51.590599	-53.681896	-48.912403	-45.170193
3720.8651	-51.632553	-53.867599	-49.138206	-44.885418
3720.8656	-51.566624	-53.739902	-48.989155	-45.024372
3720.8661	-51.470726	-53.830139	-49.187893	-44.866028
3720.8667	-51.212997	-53.847862	-49.042473	-44.774734
3720.8672	-51.416782	-53.874046	-49.067516	-44.780392
3720.8677	-51.500694	-53.988049	-49.111546	-44.464512
3720.8682	-51.392807	-53.93689	-49.242424	-44.283546
3720.8688	-51.374828	-53.821678	-49.097408	-43.763275
3720.8693	-51.62656	-53.716537	-49.138206	-43.794781
3720.8698	-51.63855	-53.77092	-49.313515	-43.47163
3720.8703	-51.440758	-53.713318	-49.322403	-43.103237
3720.8709	-51.410789	-53.77092	-49.437927	-42.671429
3720.8714	-51.207005	-53.514317	-49.319977	-42.178623
3720.8719	-51.446751	-53.69841	-49.405209	-41.664814
3720.8724	-51.368835	-53.811607	-49.338154	-40.799171
3720.873	-51.650536	-53.692772	-49.414097	-39.85759
3720.8735	-51.434765	-53.520763	-49.224648	-38.465614
3720.874	-51.326878	-53.450268	-49.406017	-33.269753
3720.8745	-51.428772	-53.38541	-49.185871	-20.498014
3720.8751	-51.380821	-53.423679	-49.337345	-7.7981777
3720.8756	-51.177036	-53.153381	-49.170925	4.7065563
3720.8761	-51.087132	-53.147339	-49.284836	15.933632
3720.8766	-51.242966	-53.561447	-49.166481	21.398117
3720.8772	-51.296909	-53.713318	-49.543762	21.124649
3720.8777	-51.045177	-53.931248	-49.207279	16.947113
3720.8782	-50.919312	-53.988853	-49.257771	10.736555
3720.8787	-50.853378	-54.207592	-49.417328	3.2564163
3720.8793	-51.105114	-54.156834	-49.519119	-4.2261467
3720.8798	-51.105114	-54.253918	-49.595467	-11.109264
3720.8803	-50.991234	-54.260361	-49.54578	-17.46928
3720.8808	-50.727512	-53.991673	-49.404808	-22.958002
3720.8814	-50.583664	-53.887741	-49.418945	-27.527359
3720.8819	-50.421837	-54.056126	-49.54578	-31.905247
3720.8824	-50.367893	-54.062572	-49.649593	-35.538677
3720.8829	-50.601646	-53.818455	-49.525581	-38.339184
3720.8835	-50.403854	-53.713318	-49.605564	-40.744637
3720.884	-50.116161	-53.587631	-49.538105	-42.662136
3720.8845	-50.26001	-53.863171	-49.554264	-44.371204
3720.885	-49.96632	-53.892578	-49.685543	-45.705818
3720.8856	-49.996288	-53.738293	-49.480747	-46.737473
3720.8861	-49.864426	-53.751587	-49.700893	-47.862446
3720.8866	-49.924362	-53.903854	-49.694427	-48.554394
3720.8871	-49.642662	-53.774548	-49.664135	-48.937733
3720.8877	-49.582726	-53.981602	-49.399555	-49.487892
3720.8882	-48.899448	-53.509079	-49.430656	-49.74601
3720.8887	-48.695663	-53.708481	-49.628185	-50.366867
3720.8892	-48.000401	-53.724998	-49.615662	-50.777672
3720.8898	-47.544884	-53.731445	-49.536087	-51.064064
3720.8903	-47.023438	-53.764477	-49.777641	-51.444572
3720.8908	-46.627853	-53.805969	-49.908112	-51.645733
3720.8913	-45.590954	-53.764477	-49.831367	-51.833565
3720.8919	-44.823765	-53.882908	-49.78249	-51.953537
3720.8924	-43.840805	-53.844639	-49.734016	-52.108246
3720.8929	-42.875828	-53.7677	-49.759869	-51.95475
3720.8934	-41.737034	-53.715332	-49.668175	-52.124001
3720.894	-40.802025	-53.918358	-49.975571	-52.346165
3720.8945	-39.801086	-53.851086	-50.071304	-52.349804
3720.895	-38.752197	-53.867199	-49.908115	-52.411198
3720.8955	-37.883118	-53.824902	-49.923866	-52.585297
3720.8961	-36.372715	-53.718151	-49.977993	-52.597416
3720.8966	-34.856323	-53.90184	-49.847927	-52.501278
3720.8971	-32.572742	-53.859142	-49.613644	-52.613167
3720.8976	-29.515978	-53.805969	-49.656864	-52.587719
3720.8982	-22.928955	-53.857128	-49.628994	-52.964191
3720.8987	-8.1006594	-54.064987	-49.610413	-53.104359
3720.8992	10.971142	-54.001343	-49.287262	-53.050232
3720.8997	23.70166	-53.960655	-49.55386	-52.96096
3720.9003	28.844213	-53.930443	-50.150879	-52.994488
3720.9008	29.443579	-53.926414	-50.587944	-53.070831
3720.9013	27.60952	-53.942123	-50.531796	-53.076084
3720.9018	24.534777	-53.939304	-50.551586	-53.053463
3720.9024	20.381176	-53.870422	-50.76083	-53.181915
3720.9029	15.214648	-53.79187	-50.926445	-53.270378
3720.9034	10.275879	-53.891369	-51.037525	-53.078102
3720.9039	5.2771726	-53.855919	-51.164364	-52.962173
3720.9045	0.36237791	-53.748363	-51.113064	-52.960556
3720.905	-4.1808105	-53.848267	-51.064186	-53.023167
3720.9055	-8.5142212	-53.787437	-51.535988	-53.050228
3720.906	-12.577917	-53.927219	-51.085999	-53.00095
3720.9066	-16.060228	-53.714928	-50.975319	-53.059521
3720.9071	-19.422668	-53.825302	-51.170422	-52.866035
3720.9076	-22.701195	-53.8531	-51.200718	-52.942379
3720.9081	-25.530199	-53.84343	-51.072666	-53.208981
3720.9087	-27.849743	-54.087952	-51.093269	-53.103149
3720.9092	-29.881592	-54.005371	-50.975319	-53.145157
3720.9097	-31.721642	-54.180603	-50.832729	-52.888657
3720.9102	-33.429832	-53.875256	-50.888878	-52.796558
3720.9108	-35.275879	-53.823692	-50.799202	-52.904408
3720.9113	-36.402683	-54.085533	-50.730129	-52.477043
3720.9118	-37.487534	-53.973949	-50.724476	-52.508144
3720.9123	-38.578381	-53.824902	-50.870697	-52.269417
3720.9129	-39.675217	-53.962669	-50.694584	-52.15591
3720.9134	-40.196667	-53.944946	-50.60733	-51.928493
3720.9139	-40.951866	-53.828526	-50.659439	-52.003223
3720.9144	-41.527256	-53.596897	-50.745075	-51.913548
3720.915	-41.964794	-53.778576	-50.60733	-52.025436
3720.9155	-42.462265	-53.649265	-50.730534	-51.89254
3720.916	-42.803905	-53.891369	-50.643284	-51.8881
3720.9165	-43.211472	-53.607773	-50.764061	-51.758434
3720.9171	-43.76289	-53.652084	-50.711952	-51.709557
3720.9176	-43.822826	-53.729431	-50.695797	-51.865074
3720.9181	-44.170456	-53.744335	-50.697411	-51.71804
3720.9186	-44.260361	-53.870823	-50.565727	-51.633217
3720.9192	-44.470139	-53.979187	-50.625103	-51.554447
3720.9197	-44.709885	-53.940514	-50.660652	-51.537884
3720.9202	-44.841747	-53.675854	-50.60733	-51.361767
3720.9207	-45.081493	-53.824902	-50.641262	-51.451038
3720.9213	-45.105469	-53.738693	-50.489784	-51.430031
3720.9218	-45.003574	-53.752392	-50.585518	-51.50153
3720.9223	-45.123447	-53.710094	-50.579056	-51.421951
3720.9228	-45.297264	-53.509079	-50.565727	-51.41024
3720.9234	-45.30925	-53.751587	-50.555626	-51.336319
3720.9239	-45.884644	-53.699219	-50.808491	-51.455479
3720.9244	-45.608932	-53.648056	-50.776585	-51.192921
3720.9249	-45.692844	-53.563866	-50.651768	-51.111324
3720.9255	-45.686852	-53.761253	-50.703873	-51.118191
3720.926	-45.728806	-53.714928	-50.415462	-51.152931
3720.9265	-45.806725	-53.687134	-50.547142	-51.053562
3720.927	-45.896629	-53.726608	-50.170269	-51.057602
3720.9276	-45.902622	-53.832554	-50.120991	-50.945305
3720.9281	-45.950573	-53.805969	-50.141186	-50.948536
3720.9286	-45.668869	-53.705261	-50.114525	-50.830589
3720.9291	-45.920605	-53.722179	-50.221973	-50.403625
3720.9297	-46.154358	-53.653698	-50.290646	-50.43594
3720.9302	-46.052464	-53.815231	-50.14159	-50.598724
3720.9307	-46.286217	-53.778976	-50.112911	-50.655277
3720.9312	-46.088425	-53.675049	-50.115334	-50.613266
3720.9318	-46.082432	-53.472019	-50.211472	-50.412106
3720.9323	-46.136375	-53.725803	-49.986881	-50.364037
3720.9328	-46.154358	-53.669811	-50.176331	-50.474716
3720.9333	-46.12439	-53.858738	-50.279736	-50.454517
3720.9339	-46.118393	-53.858738	-50.077766	-50.554295
3720.9344	-46.238266	-53.639194	-50.242172	-50.431496
3720.9349	-46.220287	-53.977978	-50.019199	-50.42786
3720.9354	-46.310192	-53.80476	-50.140377	-50.349091
3720.936	-46.214294	-53.538891	-50.099583	-50.326473
3720.9365	-46.046471	-53.744335	-50.155327	-50.32526
3720.937	-45.980541	-53.66095	-50.065247	-50.257401
3720.9375	-46.184326	-53.694786	-50.071709	-50.320412
3720.9381	-45.980541	-53.645237	-50.077366	-50.155605
3720.9386	-46.100414	-53.720165	-50.007885	-50.126522
3720.9391	-46.004517	-53.832554	-50.145226	-50.051796
3720.9396	-46.172337	-53.795494	-50.169464	-50.097439
3720.9402	-46.12439	-53.651279	-50.202988	-50.468658
3720.9407	-46.214294	-53.991673	-50.350025	-50.398777
3720.9412	-46.196312	-53.80637	-50.26358	-50.23922
3720.9417	-46.202305	-53.842625	-50.167442	-50.08128
3720.9423	-46.058456	-53.733459	-50.244995	-49.963329
3720.9428	-46.394104	-53.6259	-50.214703	-50.068756
3720.9433	-46.118393	-54.004967	-50.097965	-49.901531
3720.9438	-46.094421	-53.75642	-49.977184	-49.872044
3720.9444	-46.400097	-53.813622	-50.105236	-49.899105
3720.9449	-46.268234	-53.808788	-50.064034	-49.799332
3720.9454	-46.202305	-53.842224	-49.871353	-49.973026
3720.9459	-46.501987	-53.957836	-49.705338	-49.788021
3720.9465	-46.651829	-53.801941	-49.683926	-49.711678
3720.947	-46.51997	-53.801537	-49.789352	-49.673302
3720.9475	-46.484009	-54.041222	-49.89761	-49.710464
3720.948	-46.424072	-53.84182	-49.583748	-49.735912
3720.9486	-46.172337	-53.810802	-49.477516	-49.437805
3720.9491	-46.202305	-53.701633	-49.653633	-49.806602
3720.9496	-46.202305	-53.862766	-49.681503	-49.766613
3720.9501	-46.310192	-53.858738	-49.898823	-49.778728
3720.9507	-46.280224	-53.932457	-49.699276	-49.661186
3720.9512	-46.430065	-53.918358	-49.751385	-49.635738
3720.9517	-46.370129	-53.495384	-49.685139	-49.685421
3720.9522	-46.436058	-53.750378	-49.633438	-49.632504
3720.9528	-46.579906	-53.616234	-49.700085	-49.6115
3720.9533	-46.448044	-53.766087	-49.677063	-49.655529
3720.9538	-46.310192	-53.70969	-49.59304	-49.540005
3720.9543	-46.160351	-53.859142	-49.593445	-49.316624
3720.9549	-45.938583	-53.575146	-49.465801	-49.357826
3720.9554	-46.202305	-53.862766	-49.812782	-49.418415
3720.9559	-46.148361	-53.762463	-49.746941	-49.631699
3720.9564	-46.478012	-53.786228	-49.546185	-49.335609
3720.957	-46.555931	-53.688744	-49.67585	-49.697941
3720.9575	-46.615868	-53.714523	-49.809551	-49.527481
3720.958	-46.603882	-53.626709	-49.546993	-49.518997
3720.9585	-46.328171	-53.879284	-49.595867	-49.655128
3720.9591	-46.573914	-53.752792	-49.626568	-49.483856
3720.9596	-46.310192	-53.632751	-49.3531	-49.272999
3720.9601	-46.543945	-53.722984	-49.482361	-49.179688
3720.9606	-46.29221	-53.691967	-49.466202	-49.179688
3720.9612	-46.280224	-53.752792	-49.396324	-49.191402
3720.9617	-46.382114	-53.75803	-49.371277	-49.141315
3720.9622	-46.418076	-53.804356	-49.418137	-49.296024
3720.9627	-46.286217	-53.811607	-49.435909	-49.092438
3720.9633	-46.328171	-53.811607	-49.361988	-49.184536
3720.9638	-46.220287	-53.916344	-49.280796	-49.084763
3720.9643	-46.454041	-53.801537	-49.331692	-48.9244
3720.9648	-46.232273	-53.886131	-49.318768	-49.088802
3720.9654	-46.034485	-54.027927	-49.134571	-49.123943
3720.9659	-46.304199	-53.958237	-49.095387	-49.063354
3720.9664	-46.154358	-53.934067	-49.192741	-49.041946
3720.9669	-46.22628	-53.702038	-49.364815	-49.018116
3720.9675	-46.34016	-53.687534	-49.333309	-49.016499
3720.968	-46.064453	-53.764072	-49.502964	-48.931671
3720.9685	-46.022495	-53.906273	-49.194759	-48.886024
3720.969	-46.154358	-53.695995	-49.31311	-48.934093
3720.9696	-45.920605	-54.000938	-49.319576	-48.903797
3720.9701	-45.836693	-53.94857	-49.480339	-48.935307
3720.9706	-45.758774	-53.990063	-49.361584	-48.835938
3720.9711	-45.800732	-53.899426	-49.430256	-48.777771
3720.9717	-45.788742	-53.68512	-49.297764	-48.666687
3720.9722	-45.812717	-53.65974	-49.510235	-48.721218
3720.9727	-45.866661	-53.749573	-49.617683	-48.759594
3720.9732	-45.531017	-53.532848	-49.39592	-48.711121
3720.9738	-45.632908	-53.644028	-49.614853	-48.436039
3720.9743	-45.668869	-53.760849	-49.582943	-48.699406
3720.9748	-45.351208	-53.775352	-49.448025	-48.793118
3720.9753	-45.24332	-53.754406	-49.384609	-48.770092
3720.9759	-45.381176	-53.724998	-49.43187	-48.615387
3720.9764	-45.177391	-53.820469	-49.23798	-48.59317
3720.9769	-45.273289	-53.856724	-49.437119	-48.552776
3720.9774	-45.357201	-53.786633	-49.220612	-48.532986
3720.978	-45.159409	-53.817245	-49.279583	-48.514809
3720.9785	-45.195374	-53.755615	-49.310688	-48.558834
3720.979	-45.159409	-53.593273	-49.272316	-48.465931
3720.9795	-45.219345	-53.716537	-49.269485	-48.283756
3720.9801	-45.327232	-53.870018	-49.017429	-48.333435
3720.9806	-45.153416	-53.816845	-49.34502	-48.383121
3720.9811	-45.12944	-53.706066	-49.016621	-48.386353
3720.9816	-45.039536	-53.533653	-48.953606	-48.544697
3720.9822	-44.955627	-53.823692	-49.250095	-48.256283
3720.9827	-44.919662	-53.856323	-49.119625	-48.591152
3720.9832	-44.751842	-53.817245	-49.034393	-48.384739
3720.9837	-44.883701	-53.769714	-49.040859	-48.520866
3720.9843	-44.871716	-53.616638	-49.223034	-48.526115
3720.9848	-44.925659	-53.546947	-49.397129	-48.412609
3720.9853	-44.877708	-53.78059	-49.366432	-48.387566
3720.9858	-44.889694	-53.744335	-49.172539	-48.273251
3720.9864	-44.931652	-53.942528	-49.160019	-48.355656
3720.9869	-44.835754	-53.854309	-49.288471	-48.243359
3720.9874	-44.799789	-53.971935	-49.104275	-48.438461
3720.9879	-44.823765	-53.7677	-49.063881	-48.091076
3720.9885	-44.74585	-53.680687	-49.132149	-48.268806
3720.989	-44.631969	-53.620262	-49.152748	-48.226799
3720.9895	-44.691906	-53.764072	-49.350273	-48.31324
3720.99	-44.721874	-53.646042	-49.200008	-48.251842
3720.9906	-44.949631	-53.718552	-49.380974	-48.399685
3720.9911	-44.578026	-53.644028	-49.225052	-48.303143
3720.9916	-44.512096	-53.572727	-49.261002	-48.255882
3720.9921	-44.524082	-53.626709	-49.29332	-48.388779
3720.9927	-44.572033	-53.636375	-49.355927	-48.183578
3720.9932	-44.416199	-53.657322	-49.418945	-48.089054
3720.9937	-44.33828	-53.498203	-49.117607	-47.992916
3720.9942	-44.27235	-53.536072	-49.164463	-47.952522
3720.9948	-44.458153	-53.671421	-49.025509	-47.814373
3720.9953	-44.116516	-53.591259	-48.967342	-47.714199
3720.9958	-43.960678	-53.748764	-48.785973	-47.441944
3720.9963	-44.128502	-53.717747	-48.78476	-47.553028
3720.9969	-44.050583	-53.797913	-48.84737	-47.76025
3720.9974	-43.888756	-53.733055	-48.872417	-47.76873
3720.9979	-43.912731	-53.652893	-49.13578	-47.830532
3720.9984	-43.714939	-53.495789	-49.015003	-47.371254
3720.999	-43.708946	-53.797913	-48.899883	-47.405994
3720.9995	-43.373302	-53.716942	-48.817883	-47.6936
3721	-43.427246	-53.953403	-49.179005	-47.691177
3721.0005	-43.265415	-53.7677	-49.235958	-47.649971
3721.0011	-43.127563	-53.754002	-49.082462	-47.635838
3721.0016	-42.941757	-53.642014	-49.056206	-47.640682
3721.0021	-43.085606	-53.530029	-48.867165	-47.516674
3721.0026	-42.84586	-53.557419	-49.143055	-47.700062
3721.0032	-42.95974	-53.684311	-49.050552	-47.510212
3721.0037	-42.857849	-53.556213	-49.106701	-47.512634
3721.0042	-42.923779	-53.76931	-49.159618	-47.57605
3721.0047	-42.636082	-53.706066	-48.865952	-47.393875
3721.0053	-42.696018	-53.596497	-48.813843	-47.193924
3721.0058	-42.492233	-53.791466	-49.11599	-47.333286
3721.0063	-42.474255	-53.619457	-49.134975	-47.174538
3721.0068	-42.767944	-53.74514	-48.955627	-47.682693
3721.0074	-42.67804	-53.627914	-49.370068	-47.51627
3721.0079	-42.714001	-53.710899	-49.298569	-47.258556
3721.0084	-42.516209	-53.674644	-49.099831	-47.218567
3721.0089	-42.174572	-53.540905	-49.2299	-47.211296
3721.0095	-42.072678	-53.657726	-49.010159	-46.89986
3721.01	-42.15659	-53.647251	-49.232323	-46.88895
3721.0105	-41.928833	-53.600525	-48.870396	-46.923691
3721.011	-41.814953	-53.67263	-49.028336	-47.044872
3721.0116	-41.623154	-53.621872	-49.014599	-46.583981
3721.0121	-41.844921	-53.753601	-48.923714	-46.533489
3721.0126	-41.5812	-53.539696	-49.218185	-46.543583
3721.0131	-41.611168	-53.775757	-48.993191	-46.397358
3721.0137	-41.51527	-53.822887	-49.086098	-46.375546
3721.0142	-41.509277	-53.540905	-49.027931	-46.301224
3721.0147	-41.125683	-53.586426	-48.876049	-46.205486
3721.0152	-41.209595	-53.783409	-49.271912	-46.114197
3721.0158	-41.023788	-53.785423	-49.124474	-46.226894
3721.0163	-40.915905	-53.839001	-49.267467	-46.167519
3721.0168	-40.760071	-53.779785	-49.1273	-46.009983
3721.0173	-40.808018	-53.711704	-49.062672	-45.744595
3721.0179	-40.802025	-53.786633	-49.033588	-45.726418
3721.0184	-40.442406	-53.694786	-49.101448	-45.77166
3721.0189	-40.700134	-53.584412	-49.105488	-45.503445
3721.0194	-40.280579	-53.548962	-49.168095	-45.53495
3721.02	-40.268589	-53.645237	-49.243233	-45.329346
3721.0205	-40.334518	-53.65007	-49.106697	-45.093849
3721.021	-40.076794	-53.637985	-49.093372	-44.880165
3721.0215	-39.681213	-53.30122	-49.061863	-44.792511
3721.0221	-39.645248	-53.490551	-49.031567	-44.792915
3721.0226	-39.465439	-53.810398	-49.23394	-44.634975
3721.0231	-39.33358	-53.592064	-49.148304	-44.425732
3721.0236	-39.267651	-53.651279	-49.312302	-44.349388
3721.0242	-39.189732	-53.457115	-49.537296	-44.101772
3721.0247	-38.75819	-53.435364	-49.372086	-43.807304
3721.0252	-38.584373	-53.442211	-49.514679	-43.493443
3721.0257	-37.991001	-53.395885	-49.520737	-43.01437
3721.0263	-37.823181	-53.446239	-49.365219	-42.727169
3721.0268	-37.409618	-53.36084	-49.304226	-42.007755
3721.0273	-36.846214	-53.775757	-49.005714	-41.618359
3721.0278	-36.360729	-53.412399	-49.039242	-40.412197
3721.0284	-35.977135	-53.225891	-49.258579	-38.653851
3721.0289	-35.5396	-53.223068	-49.073982	-34.270306
3721.0294	-34.664524	-53.230724	-48.933815	-21.603596
3721.0299	-33.555698	-53.21582	-48.782337	-9.2971945
3721.0305	-32.039307	-52.883484	-48.649441	2.8573246
3721.031	-29.935534	-52.995068	-48.764565	14.310202
3721.0315	-25.512218	-53.119541	-48.713665	20.510662
3721.032	-15.215124	-53.459534	-48.705181	21.012354
3721.0326	2.5440674	-53.677063	-48.557343	17.808311
3721.0331	18.379295	-53.734264	-48.17643	11.765387
3721.0336	26.83634	-53.838596	-48.577946	4.3716917
3721.0341	29.527489	-53.806774	-49.061459	-3.0599749
3721.0347	28.910143	-53.972336	-49.18668	-10.216963
3721.0352	26.686499	-53.930847	-49.275948	-16.738152
3721.0357	23.605761	-53.836582	-49.269485	-22.282211
3721.0362	19.296326	-53.865585	-49.407631	-27.126245
3721.0368	14.657238	-53.652084	-49.273125	-31.286007
3721.0373	9.4247799	-53.639194	-49.148304	-34.772404
3721.0378	4.1263914	-53.532444	-49.376125	-37.478794
3721.0383	-0.72846675	-53.416027	-49.321194	-40.194878
3721.0389	-5.5054073	-53.437378	-49.330078	-42.355545
3721.0394	-9.9227295	-53.458725	-49.13942	-44.086021
3721.0399	-13.734692	-53.424484	-49.172134	-45.177868
3721.0404	-17.72047	-53.664978	-49.325634	-46.209126
3721.041	-21.118872	-53.645237	-49.483574	-47.538891
3721.0415	-24.091722	-53.531639	-49.317558	-48.381104
3721.042	-27.082556	-53.567894	-49.278374	-49.130409
3721.0425	-29.114403	-53.738293	-49.118412	-49.649471
3721.0431	-31.248144	-53.726608	-49.025509	-50.095821
3721.0436	-32.974316	-53.385815	-49.147499	-50.391102
3721.0441	-34.718468	-53.554199	-49.104279	-50.653259
3721.0446	-35.947166	-53.409985	-48.978249	-50.681938
3721.0452	-36.768299	-53.414013	-49.021873	-51.016399
3721.0457	-37.367661	-53.198898	-48.838081	-51.085472
3721.0462	-38.254723	-53.631138	-48.795261	-51.235737
3721.0467	-38.842102	-53.718552	-48.75285	-51.150101
3721.0473	-39.225693	-53.574341	-48.794052	-51.17717
3721.0478	-39.423485	-53.221863	-48.81263	-51.360558
3721.0483	-39.393517	-53.380577	-48.76416	-51.67886
3721.0488	-39.62727	-53.407566	-48.900288	-51.977772
3721.0494	-39.651245	-53.501022	-49.203644	-51.957981
3721.0499	-39.555344	-53.58884	-48.944313	-51.983429
3721.0504	-39.567333	-53.411594	-49.04126	-52.17207
3721.0509	-39.303612	-53.372116	-49.132149	-52.123192
3721.0515	-39.123802	-53.527611	-49.154766	-52.282745
3721.052	-39.177746	-53.321362	-49.380974	-52.515011
3721.0525	-38.979954	-53.463963	-49.243229	-52.310215
3721.053	-38.902039	-53.653698	-49.527603	-52.435841
3721.0536	-38.506454	-53.479675	-49.472668	-52.451595
3721.0541	-38.398571	-53.490952	-49.492462	-52.74041
3721.0546	-38.008984	-53.492161	-49.457722	-52.49522
3721.0551	-37.961033	-53.329014	-49.524776	-52.781612
3721.0557	-37.625389	-53.503036	-49.525181	-52.741219
3721.0562	-37.685326	-53.47081	-49.691601	-52.821602
3721.0567	-37.03801	-53.445435	-49.750576	-52.652351
3721.0572	-37.127914	-53.25449	-50.099579	-52.911274
3721.0578	-36.906151	-53.434959	-50.065247	-52.936321
3721.0583	-36.636436	-53.49337	-49.902054	-53.066795
3721.0588	-36.037071	-53.387424	-49.920231	-52.889462
3721.0593	-35.683445	-53.365269	-50.01556	-52.938339
3721.0599	-35.31184	-53.579174	-49.99617	-52.812714
3721.0604	-34.880299	-53.523178	-49.884686	-52.786461
3721.0609	-34.22699	-53.425694	-49.911751	-52.836143
3721.0614	-33.9333	-53.622276	-49.980419	-52.834126
3721.062	-32.794506	-53.392662	-50.050301	-52.867653
3721.0625	-31.733629	-53.305248	-49.776428	-52.327179
3721.063	-30.325121	-53.413208	-49.97234	-52.554195
3721.0635	-27.23839	-53.247643	-49.858833	-52.725868
3721.0641	-21.634325	-53.329418	-49.762695	-52.810291
3721.0646	-11.427135	-53.11068	-49.59708	-52.691132
3721.0651	1.6689941	-53.210583	-49.490036	-52.868862
3721.0656	13.374597	-53.441002	-49.436718	-52.80302
3721.0662	19.613989	-53.363255	-49.744923	-52.921776
3721.0667	21.298204	-53.382996	-50.108871	-52.879768
3721.0672	20.321239	-53.13203	-50.225609	-52.938339
3721.0677	17.731981	-53.239182	-50.361332	-53.027611
3721.0683	14.795093	-53.225082	-50.436871	-52.841393
3721.0688	11.306787	-53.250866	-50.391628	-52.918144
3721.0693	7.3929319	-53.323776	-50.483727	-53.026398
3721.0698	3.4551024	-53.38662	-50.650555	-53.141117
3721.0704	-0.099133298	-53.164257	-50.46151	-52.928242
3721.0709	-4.0669312	-53.19165	-50.586731	-52.986004
3721.0714	-7.3574462	-53.012791	-50.610565	-52.849876
3721.0719	-10.947643	-53.188023	-50.762039	-52.777573
3721.0725	-14.513866	-53.297997	-50.44091	-52.80706
3721.073	-17.618578	-53.236767	-50.618641	-52.81514
3721.0735	-20.435595	-53.115513	-50.661461	-53.177471
3721.074	-23.588257	-53.318542	-50.789913	-52.977119
3721.0746	-26.393286	-53.399509	-50.84808	-52.81958
