mode,control_gain,phase,interval_start_s,frequency_hz,driver_frequency_hz
presynaptic,1.5845070422535212,pre,288.90398853592563,0.05791182129547455,4.169651133274168
presynaptic,1.5845070422535212,pre,306.17162021509273,0.058187632381150274,4.18950953144282
presynaptic,1.6647887323943662,pre,155.50986810229182,0.058709578542083404,4.227089655030005
presynaptic,1.6647887323943662,pre,172.54286382177554,0.05747038054210951,4.195337779573994
presynaptic,1.6647887323943662,pre,189.94313141296163,0.05826687916062643,4.195215299565103
presynaptic,1.6647887323943662,pre,207.10554021888487,0.0583896721281463,4.26244606535468
presynaptic,1.6647887323943662,pre,224.23185662986464,0.058391235324325594,4.204168943351442
presynaptic,1.6647887323943662,pre,241.35771455093183,0.058391301115680305,4.2041736803289815
presynaptic,1.6647887323943662,pre,258.48355317574476,0.05839235586787474,4.204249622486981
presynaptic,1.6647887323943662,pre,275.6090824532878,0.05839297240557151,4.204294013201149
presynaptic,1.6647887323943662,pre,292.7344309122504,0.05839217688686255,4.204236735854104
presynaptic,1.7450704225352112,pre,148.53433124990173,0.05989814787345129,4.192870351141591
presynaptic,1.7450704225352112,pre,165.22933828271903,0.06004970313322192,4.203479219325534
presynaptic,1.7450704225352112,pre,181.88220995106803,0.06159341768685842,4.249945820393231
presynaptic,1.7450704225352112,pre,198.11771104120092,0.0586284575977384,4.162620489439427
presynaptic,1.7450704225352112,pre,215.17427437195064,0.060055545506392964,4.203888185447507
presynaptic,1.7450704225352112,pre,231.8255260018863,0.061655873172335826,4.254255248891172
presynaptic,1.7450704225352112,pre,248.0445810334301,0.05856536876845259,4.158141182560134
presynaptic,1.7450704225352112,pre,265.1195183390186,0.06000265636747865,4.2601886020909845
presynaptic,1.7450704225352112,pre,281.78544715849665,0.06405723154231355,4.16372005025038
presynaptic,1.8253521126760563,pre,144.07151508550743,0.06227783934613477,4.2348930755371645
presynaptic,1.8253521126760563,pre,160.12859109358934,0.05992973625220247,4.195081537654173
presynaptic,1.8253521126760563,pre,176.81479835123014,0.06254407494700548,4.190453021449367
presynaptic,1.8253521126760563,pre,192.803523116083,0.06342122405073727,4.2492220113993975
presynaptic,1.8253521126760563,pre,208.57111535302872,0.05951852849876061,4.1662969949132425
presynaptic,1.8253521126760563,pre,225.3726060017907,0.06255315082488382,4.253614256092099
presynaptic,1.8253521126760563,pre,241.3590109520302,0.06382884531613535,4.148874945548798
presynaptic,1.8253521126760563,pre,257.02590881062594,0.06315163576492853,4.231159596250212
presynaptic,1.8253521126760563,pre,272.8608113889587,0.06343345253507697,4.186607867315081
presynaptic,1.9056338028169013,pre,140.38751549126843,0.061283013322936834,4.167244905959705
presynaptic,1.9056338028169013,pre,156.70525095787158,0.06724922995478252,4.236701487151299
presynaptic,1.9056338028169013,pre,171.575309703115,0.0673840228733144,4.177809418145492
presynaptic,1.9056338028169013,pre,186.41562284203303,0.06717394139049448,4.231958307601152
presynaptic,1.9056338028169013,pre,201.30234795150392,0.06730168325421987,4.2400060450158525
presynaptic,1.9056338028169013,pre,216.16081733365417,0.0671322477090027,4.162199357958167
presynaptic,1.9056338028169013,pre,231.05678810964676,0.06729030858727769,4.239289440998495
presynaptic,1.9056338028169013,pre,245.9177691482902,0.06717846743457183,4.165064980943453
presynaptic,1.9056338028169013,pre,260.8034912879616,0.06627405101249856,4.241539264799908
presynaptic,1.9859154929577465,pre,137.04773346263352,0.06929476357202646,4.226980577893614
presynaptic,1.9859154929577465,pre,151.47883833191528,0.06540114943023798,4.1856735635352305
presynaptic,1.9859154929577465,pre,166.7690894775267,0.07112553476023714,4.196406550853991
presynaptic,1.9859154929577465,pre,180.82873772299834,0.06888809360082777,4.202173709650494
presynaptic,1.9859154929577465,pre,195.3450343387024,0.07217238684010785,4.185998436726256
presynaptic,1.9859154929577465,pre,209.20074902104233,0.07118731165158258,4.200051387443373
presynaptic,1.9859154929577465,pre,223.24819619666226,0.06534574753529801,4.24747358979437
presynaptic,1.9859154929577465,pre,238.55141083139924,0.0710542535272372,4.192200958106994
presynaptic,1.9859154929577465,pre,252.62516363800174,0.06887917727101103,4.201629813531673
presynaptic,2.0661971830985917,pre,132.42541256851894,0.0706415205650864,4.238491233905184
presynaptic,2.0661971830985917,pre,146.5813932439156,0.06761205237356889,4.191947247161271
presynaptic,2.0661971830985917,pre,161.37165570296386,0.072104234754668,4.182045615770744
presynaptic,2.0661971830985917,pre,175.24046664593362,0.07351795810064642,4.264041569837492
presynaptic,2.0661971830985917,pre,188.84258544568314,0.07260480342460422,4.211078598627045
presynaptic,2.0661971830985917,pre,202.61577885482777,0.07353053571262515,4.191240535619634
presynaptic,2.0661971830985917,pre,216.21557097259824,0.07264018768755422,4.213130885878145
presynaptic,2.0661971830985917,pre,229.9820552264837,0.07349577915656988,4.189259411924484
presynaptic,2.0661971830985917,pre,243.58827876035053,0.07205653872627692,4.179279246124062
presynaptic,2.1464788732394364,pre,131.97930751645762,0.07675760927870592,4.221668510328826
presynaptic,2.1464788732394364,pre,145.00733183088113,0.08011087648845712,4.245876453888227
presynaptic,2.1464788732394364,pre,157.49003135725675,0.07472731479256267,4.18472962838351
