mode,time_s,V0,V1
presynaptic,5.22,-35.919629534598386,-45.70854155684878
presynaptic,5.23,-36.0,-45.591383509443816
presynaptic,5.24,-35.20980144475434,-45.47478541743742
presynaptic,5.25,-34.781263322544554,-45.3592208591585
presynaptic,5.26,-34.59375,-45.245022034795625
presynaptic,5.27,-34.3125,-45.13242187083048
presynaptic,5.28,-34.16517191015625,-45.02158254723094
presynaptic,5.29,-33.75,-44.91261512340775
presynaptic,5.3,-33.12054237555801,-44.80559345068608
presynaptic,5.31,-32.8125,-44.70056404303502
presynaptic,5.32,-32.343736677455446,-44.5975531152393
presynaptic,5.33,-31.633908587611547,-44.496571632056536
presynaptic,5.34,-29.705337159040372,-44.39761927405343
presynaptic,5.35,6.3615938203128,-44.300663975892064
presynaptic,5.36,-24.36171372321529,-44.20531629233288
presynaptic,5.37,-34.83483475111603,-44.11127604417204
presynaptic,5.38,-36.9375,-44.01876460447689
presynaptic,5.39,-37.59374333872772,-43.92795913212919
presynaptic,5.4,-37.70088619587052,-43.83895146161086
presynaptic,5.41,-37.848220946986544,-43.75177971482381
presynaptic,5.42,-37.82142191015625,-43.66644818371929
presynaptic,5.43,-37.6875,-43.58294022155056
presynaptic,5.44,-37.96875,-43.50122637272147
presynaptic,5.45,-37.80804903683044,-43.4212697142143
presynaptic,5.46,-38.250013322544554,-43.343029843760874
presynaptic,5.47,-38.87947760825867,-43.266463016189356
presynaptic,5.48,-39.33480810602662,-43.1915249061009
presynaptic,5.49,-39.65625,-43.11817258563297
presynaptic,5.5,-39.84375,-43.04636006297382
presynaptic,5.51,-39.9375,-42.97604635874072
presynaptic,5.52,-40.09820096316986,-42.90718565378785
presynaptic,5.53,-40.31250666127228,-42.83973892735652
presynaptic,5.54,-40.60713619587054,-42.77366121865076
presynaptic,5.55,-40.660720946986544,-42.70891498905815
presynaptic,5.56,-40.8348280898436,-42.64545662824741
presynaptic,5.57,-40.98212953459809,-42.58324911970301
presynaptic,5.58,-41.12945762444199,-42.52225164844413
presynaptic,5.59,-41.41070096316986,-42.46242564295121
presynaptic,5.6,-41.4375,-42.40373478893616
presynaptic,5.61,-41.53125,-42.34613824451652
presynaptic,5.62,-41.38394189397309,-42.289602360638035
presynaptic,5.63,-41.47767191015625,-42.2340874259826
presynaptic,5.64,-41.49106476729919,-42.179558203555054
presynaptic,5.65,-41.4375,-42.12598011967816
presynaptic,5.66,-41.4375,-42.07331465440453
presynaptic,5.67,-41.15625,-42.02152924304733
presynaptic,5.68,-41.34375,-41.9705878303123
presynaptic,5.69,-41.55802905301335,-41.920454945170796
presynaptic,5.7,-41.77232808984375,-41.871098399780074
presynaptic,5.71,-41.8125,-41.82248202115313
presynaptic,5.72,-41.78570762444199,-41.77457231351276
presynaptic,5.73,-41.79910048158478,-41.72733689028839
presynaptic,5.74,-41.81250666127228,-41.68074025252233
presynaptic,5.75,-40.98213619587054,-41.63474955393056
presynaptic,5.76,-40.125,-41.589332150136904
presynaptic,5.77,-39.9776719101564,-41.54445310030128
presynaptic,5.78,-40.16518523270087,-41.50007935975594
presynaptic,5.79,-40.19195762444199,-41.45617781091945
presynaptic,5.8,-40.09820096316986,-41.41271354777296
presynaptic,5.81,-40.125,-41.369652617021124
presynaptic,5.82,-40.285727608258966,-41.326960949302915
presynaptic,5.83,-40.40625,-41.28460290595652
presynaptic,5.84,-40.54017191015632,-41.242542858979874
presynaptic,5.85,-40.54018523270081,-41.20074503163044
presynaptic,5.86,-40.66070762444199,-41.1591719583686
presynaptic,5.87,-40.875,-41.117785414227605
presynaptic,5.88,-40.96874333872772,-41.076546848677246
presynaptic,5.89,-41.0625,-41.03541536239335
presynaptic,5.9,-41.0625,-40.99434904780437
presynaptic,5.91,-41.58482808984375,-40.95330474961923
presynaptic,5.92,-41.77231476729919,-40.91223622822913
presynaptic,5.93,-42.25445762444209,-40.87109619263022
presynaptic,5.94,-42.46875,-40.82983382595081
presynaptic,5.95,-42.187513322544554,-40.78839597644991
presynaptic,5.96,-41.54463619587054,-40.74672559989042
presynaptic,5.97,-41.10269189397309,-40.704761943959724
presynaptic,5.98,-41.30357808984375,-40.66243967845395
presynaptic,5.99,-41.58481476729913,-40.61968822040106
presynaptic,6.0,-41.74554237555801,-40.57643093034955
presynaptic,6.01,-41.82589951841507,-40.53258414868845
presynaptic,6.02,-41.90625,-40.488056082872106
presynaptic,6.03,-41.90625,-40.4427454029548
presynaptic,6.04,-42.0,-40.39653963119782
presynaptic,6.05,-41.90625,-40.521581201282615
presynaptic,6.06,-41.85268523270081,-41.28022766061501
presynaptic,6.07,-41.69195762444199,-42.47551162033754
presynaptic,6.08,-41.625,-43.834669584625
presynaptic,6.09,-41.625,-44.99053413145109
presynaptic,6.1,-41.59822760825867,-45.712515507183575
presynaptic,6.11,-41.69197094698665,-46.13984358442814
presynaptic,6.12,-41.8125,-46.375046258167664
presynaptic,6.13,-41.95981476729919,-46.48599929212405
presynaptic,6.14,-41.93304237555791,-46.51561602209525
presynaptic,6.15,-42.08035048158478,-46.49176336700086
presynaptic,6.16,-41.90625666127228,-46.432760185147565
presynaptic,6.17,-42.013386195870666,-46.35071220495155
presynaptic,6.18,-42.0,-46.25367442419194
presynaptic,6.19,-41.94642191015625,-46.14704733341993
presynaptic,6.2,-41.94643523270087,-46.034480545876484
presynaptic,6.21,-41.8125,-45.918460168369066
presynaptic,6.22,-41.69195096316986,-45.80069239915917
presynaptic,6.23,-41.71874333872772,-45.68235643692926
presynaptic,6.24,-41.70536380412948,-45.56427295778303
presynaptic,6.25,-41.691970946986544,-45.44701475024161
presynaptic,6.26,-42.0,-45.33098345757863
presynaptic,6.27,-42.05356476729919,-45.21646069044776
presynaptic,6.28,-42.46875,-45.103642600817714
presynaptic,6.29,-42.64285048158491,-44.9926645787862
presynaptic,6.3,-42.65624333872772,-44.883618123133694
presynaptic,6.31,-42.642863804129334,-44.77656261168824
presynaptic,6.32,-42.723220946986544,-44.671533696287966
presynaptic,6.33,-42.84375,-44.56854929321542
presynaptic,6.34,-43.07143523270081,-44.46761393868923
presynaptic,6.35,-43.37945762444209,-44.36872239984387
presynaptic,6.36,-43.41964951841522,-44.27186142829388
presynaptic,6.37,-43.50000666127228,-44.177011380739586
presynaptic,6.38,-43.6875,-44.0841474578302
presynaptic,6.39,-42.870529053013456,-43.993243027648106
presynaptic,6.4,-41.93301573046875,-43.90426708777125
presynaptic,6.41,-41.95981476729913,-43.81718499989749
presynaptic,6.42,-42.06695762444199,-43.73196429283546
presynaptic,6.43,-42.34820096316986,-43.64856666324852
presynaptic,6.44,-42.56249333872772,-43.566955289539465
presynaptic,6.45,-42.48213619587052,-43.487092650525064
presynaptic,6.46,-42.535720946986544,-43.40893780294974
presynaptic,6.47,-42.6026719101564,-43.33245420254011
presynaptic,6.48,-42.5625,-43.257598674212275
presynaptic,6.49,-42.42858475111603,-43.1843350478382
presynaptic,6.5,-42.46875,-43.11261960616286
presynaptic,6.51,-42.187513322544554,-43.04241582076817
presynaptic,6.52,-42.174113804129334,-42.973680933064514
presynaptic,6.53,-42.14730810602691,-42.90637696129093
presynaptic,6.54,-42.32142191015625,-42.840464284001776
presynaptic,6.55,-42.13393523270081,-42.77590193546216
presynaptic,6.56,-41.8125,-42.712654360175605
presynaptic,6.57,-42.0,-42.650678276197965
presynaptic,6.58,-42.18749333872772,-42.58994019019669
presynaptic,6.59,-42.455363804129334,-42.5303980683135
presynaptic,6.6,-42.375,-42.472016300146436
presynaptic,6.61,-42.46875,-42.41475880400149
presynaptic,6.62,-41.12944430189758,-42.358585447090896
presynaptic,6.63,-40.94195762444199,-42.30346389943032
presynaptic,6.64,-41.15625,-42.249354988293994
presynaptic,6.65,-41.53125,-42.19622395735189
presynaptic,6.66,-41.61161380412948,-42.1440377755948
presynaptic,6.67,-42.0,-42.09275816541635
presynaptic,6.68,-42.1875,-42.04235308060868
presynaptic,6.69,-42.508935232700956,-41.99278872922088
presynaptic,6.7,-42.65625,-41.94402921100884
presynaptic,6.71,-42.76339951841507,-41.896043519461394
presynaptic,6.72,-42.84374333872772,-41.84879773137292
presynaptic,6.73,-43.03125,-41.802258125717906
presynaptic,6.74,-43.004470946986544,-41.75639399729578
presynaptic,6.75,-43.125,-41.711171933468194
presynaptic,6.76,-43.125,-41.66655948822818
presynaptic,6.77,-43.07141524888427,-41.62252599293915
presynaptic,6.78,-43.3125,-41.579038719038344
presynaptic,6.79,-43.40625,-41.53606567932797
presynaptic,6.8,-43.138386195870666,-41.493575991983896
presynaptic,6.81,-43.058029053013456,-41.45153736361923
presynaptic,6.82,-42.99107808984375,-41.409917618031685
presynaptic,6.83,-42.89731476729919,-41.36868524101297
presynaptic,6.84,-41.71875,-41.327807853889134
presynaptic,6.85,-41.26339951841507,-41.28725244983415
presynaptic,6.86,-41.25000666127228,-41.24698626842761
presynaptic,6.87,-41.4375,-41.206976064797686
presynaptic,6.88,-41.625,-41.16718723341123
presynaptic,6.89,-41.8526719101564,-41.12758494210685
presynaptic,6.9,-41.866064767299044,-41.08813400282602
presynaptic,6.91,-41.58483475111603,-41.04879711858723
presynaptic,6.92,-41.61160048158493,-41.009536345301036
presynaptic,6.93,-41.90624333872772,-40.97031306159809
presynaptic,6.94,-41.625,-40.931085652945846
presynaptic,6.95,-41.47769189397309,-40.89181179534389
presynaptic,6.96,-41.39732808984375,-40.85244696754057
presynaptic,6.97,-41.625,-40.812943433923486
presynaptic,6.98,-41.74554237555801,-40.7732519904325
presynaptic,6.99,-41.90625,-40.733319157915815
presynaptic,7.0,-41.906263322544554,-40.69308862695138
presynaptic,7.01,-42.09375,-40.65249950897732
presynaptic,7.02,-42.066970946986544,-40.61148627187479
presynaptic,7.03,-41.29017191015625,-40.56997789557345
presynaptic,7.04,-40.486620465401614,-40.52789700689339
presynaptic,7.05,-40.33929237555801,-40.48515880820323
presynaptic,7.06,-40.41964951841507,-40.44166993516001
presynaptic,7.07,-40.593736677455446,-40.397327004998964
presynaptic,7.08,-40.76786380412948,-40.35201486504415
presynaptic,7.09,-40.941970946986544,-40.30560450277477
presynaptic,7.1,-41.15625,-40.47428919711144
presynaptic,7.11,-41.33037046540191,-41.28436977410014
presynaptic,7.12,-41.63837287332596,-42.51360765170746
presynaptic,7.13,-41.73214951841507,-43.88845357610189
presynaptic,7.14,-42.093736677455446,-45.01337263999265
presynaptic,7.15,-42.09375,-45.71127093560223
presynaptic,7.16,-41.973220946986544,-46.12264393446884
presynaptic,7.17,-42.42857808984375,-46.347512852194065
presynaptic,7.18,-42.65625,-46.45218339545107
presynaptic,7.19,-42.9375,-46.478384963098016
presynaptic,7.2,-42.96429903683044,-46.452910406034086
presynaptic,7.21,-43.21875,-46.393391728454546
presynaptic,7.22,-43.138386195870666,-46.31150224796455
presynaptic,7.23,-43.08480810602662,-46.215027194512885
presynaptic,7.24,-43.17857808984375,-46.109200385721664
presynaptic,7.25,-42.924120465401614,-45.9975688501049
presynaptic,7.26,-43.00445762444199,-45.88255615810087
presynaptic,7.27,-42.92410048158493,-45.7658306059643
presynaptic,7.28,-42.84375,-45.64854895422089
presynaptic,7.29,-42.83036380412946,-45.531518088731374
presynaptic,7.3,-42.816970946986544,-45.415303209674015
presynaptic,7.31,-42.4285780898436,-45.300301276672144
presynaptic,7.32,-42.46875,-45.18679139764574
presynaptic,7.33,-42.375,-45.07496844029375
presynaptic,7.34,-42.29464951841507,-44.96496708392482
presynaptic,7.35,-42.0,-44.856878543494176
presynaptic,7.36,-41.70536380412948,-44.750762135330305
presynaptic,7.37,-41.85269189397309,-44.646653575342526
presynaptic,7.38,-42.09375,-44.54457092169528
presynaptic,7.39,-42.50893523270081,-44.444518859034915
presynaptic,7.4,-42.75,-44.346492263040794
presynaptic,7.41,-43.04464951841522,-44.250478170115755
presynaptic,7.42,-41.99999333872772,-44.15645724605752
presynaptic,7.43,-42.174113804129334,-44.064404940894214
presynaptic,7.44,-42.44197094698665,-43.97429440664954
presynaptic,7.45,-42.52232808984375,-43.886095504708905
presynaptic,7.46,-42.61606476729919,-43.79977374053736
presynaptic,7.47,-42.81695762444199,-43.71529631219241
presynaptic,7.48,-42.9375,-43.63262647908635
presynaptic,7.49,-42.843763322544554,-43.551725917820406
presynaptic,7.5,-42.84375,-43.4725592185769
presynaptic,7.51,-42.75,-43.395084289008594
presynaptic,7.52,-42.8571561796872,-43.319266038082795
presynaptic,7.53,-42.75,-43.245060718365906
presynaptic,7.54,-42.53570762444199,-43.17243329352462
presynaptic,7.55,-42.5625,-43.10133940324775
presynaptic,7.56,-42.28125666127228,-43.031744131619405
presynaptic,7.57,-42.0,-42.96360330665504
presynaptic,7.58,-41.370529053013456,-42.896881675087606
presynaptic,7.59,-41.625,-42.83153673538806
presynaptic,7.6,-41.8125,-42.7675312941227
presynaptic,7.61,-42.12054237555801,-42.70482711025523
presynaptic,7.62,-42.33480144475434,-42.64338340080474
presynaptic,7.63,-42.46875,-42.58316619314554
presynaptic,7.64,-42.53572760825867,-42.52413315823512
presynaptic,7.65,-42.53572094698665,-42.46625097288257
presynaptic,7.66,-42.28125,-42.40948082228082
presynaptic,7.67,-42.09375,-42.35378567043721
presynaptic,7.68,-40.47320762444209,-42.2991325307591
presynaptic,7.69,-40.3125,-42.24548177787072
presynaptic,7.7,-40.3125,-42.19280079152063
presynaptic,7.71,-40.40625,-42.14105490884075
presynaptic,7.72,-40.5,-42.09020731269471
presynaptic,7.73,-40.44642191015625,-42.04022689943915
presynaptic,7.74,-40.54018523270087,-41.99107814812928
presynaptic,7.75,-40.33929237555801,-41.94272744563403
presynaptic,7.76,-40.3125,-41.89514388291209
presynaptic,7.77,-40.21875,-41.84829259118348
presynaptic,7.78,-40.13838619587052,-41.80214173673474
presynaptic,7.79,-39.84375,-41.75666054536272
presynaptic,7.8,-39.89732808984368,-41.71181526976635
presynaptic,7.81,-40.25893523270081,-41.66757488623689
presynaptic,7.82,-40.45983475111603,-41.623908769210615
presynaptic,7.83,-40.67410048158491,-41.580784143483584
presynaptic,7.84,-40.96874333872772,-41.538170166138364
presynaptic,7.85,-40.794636195870666,-41.496036197553515
presynaptic,7.86,-41.008941893973294,-41.45435002674495
presynaptic,7.87,-41.19642191015625,-41.41308045289623
presynaptic,7.88,-41.39731476729919,-41.372196437722145
presynaptic,7.89,-41.625,-41.331665784447985
presynaptic,7.9,-41.75894855524566,-41.29145634179661
presynaptic,7.91,-41.81250666127228,-41.25153606544967
presynaptic,7.92,-42.0,-41.21187204697978
presynaptic,7.93,-42.026779053013456,-41.1724304462146
presynaptic,7.94,-42.1875,-41.13317738974829
presynaptic,7.95,-42.1875,-41.09407823238292
presynaptic,7.96,-42.21429237555801,-41.055096460018035
presynaptic,7.97,-42.25445096316986,-41.01619533467265
presynaptic,7.98,-42.28125,-40.97733695950358
presynaptic,7.99,-42.26786380412948,-40.93848078286419
presynaptic,8.0,-42.0,-40.89958588274392
presynaptic,8.01,-41.9598280898436,-40.860608758597394
presynaptic,8.02,-41.94643523270066,-40.82150320201662
presynaptic,8.03,-42.0,-40.78222159544223
presynaptic,8.04,-42.26785048158493,-40.742712107454246
presynaptic,8.05,-42.28125666127243,-40.7029204894086
presynaptic,8.06,-42.254477608258966,-40.66278789122824
presynaptic,8.07,-42.0,-40.622251309733336
presynaptic,8.08,-42.0803438203128,-40.58124254852356
presynaptic,8.09,-42.0,-40.539687296487685
presynaptic,8.1,-41.90625,-40.497504413738845
presynaptic,8.11,-41.89285048158493,-40.45460470376886
presynaptic,8.12,-40.3125,-40.41088956877541
presynaptic,8.13,-40.3125,-40.36624945565398
presynaptic,8.14,-40.473220946986544,-40.320561899048585
presynaptic,8.15,-40.553578089843896,-40.27371015802345
presynaptic,8.16,-40.40625,-40.604039518057284
presynaptic,8.17,-40.27233475111603,-41.54791735823313
presynaptic,8.18,-40.37945096316986,-42.84038280802449
presynaptic,8.19,-40.21875666127213,-44.20839091571024
presynaptic,8.2,-40.017863804129185,-45.212541689813264
presynaptic,8.21,-39.91072094698676,-45.82794135379277
presynaptic,8.22,-39.65625,-46.185310894020695
presynaptic,8.23,-39.696435232700956,-46.375410049875626
presynaptic,8.24,-38.91962287332596,-46.45763152779764
presynaptic,8.25,-38.07589951841507,-46.46916892656604
presynaptic,8.26,-38.25000666127213,-46.43413394869214
presynaptic,8.27,-38.54463619587056,-46.36841709004392
presynaptic,8.28,-38.86605810602691,-46.28255872187982
presynaptic,8.29,-39.1875,-46.18360358903767
presynaptic,8.3,-39.08037046540191,-46.07629849923082
presynaptic,8.31,-39.24108475111603,-45.96386786349577
presynaptic,8.32,-39.45535048158493,-45.84851965723934
presynaptic,8.33,-39.37501332254485,-45.73177699662919
presynaptic,8.34,-39.38838619587052,-45.61469850279651
presynaptic,8.35,-39.375,-45.49802279451431
presynaptic,8.36,-39.3884061796872,-45.38226888885337
presynaptic,8.37,-39.375,-45.26780096149841
presynaptic,8.38,-39.53570762444199,-45.1548748626258
presynaptic,8.39,-39.75,-45.043669254058706
presynaptic,8.4,-39.9375,-44.93430714450926
presynaptic,8.41,-39.92411380412948,-44.82687113464808
presynaptic,8.42,-40.125,-44.72141421754593
presynaptic,8.43,-40.2053438203128,-44.61796746411753
presynaptic,8.44,-40.35268523270066,-44.5165455318001
presynaptic,8.45,-40.43304237555801,-44.41715063614694
presynaptic,8.46,-40.60714951841537,-44.31977541543387
presynaptic,8.47,-40.78124333872757,-44.22440496380987
presynaptic,8.48,-41.23661380412948,-44.13101874402369
presynaptic,8.49,-41.0625,-44.039592881128335
presynaptic,8.5,-40.7410780898436,-43.950098551778574
presynaptic,8.51,-40.6875,-43.86250367159291
presynaptic,8.52,-40.80804237555801,-43.77677701624084
presynaptic,8.53,-39.64285048158493,-43.692882106629234
presynaptic,8.54,-39.84375,-43.61078269410364
presynaptic,8.55,-39.84375,-43.5304429642226
presynaptic,8.56,-39.910720946986544,-43.451822014843735
presynaptic,8.57,-40.03125,-43.374884830974196
presynaptic,8.58,-39.75,-43.29958819871843
presynaptic,8.59,-39.5625,-43.225897079534995
presynaptic,8.6,-39.57589951841507,-43.153767351886856
presynaptic,8.61,-39.74999333872787,-43.083164140010474
presynaptic,8.62,-39.84375,-43.01404315584738
presynaptic,8.63,-40.03125,-42.94636945703281
presynaptic,8.64,-39.803578089843896,-42.880099716541075
presynaptic,8.65,-39.5625,-42.81519784251667
presynaptic,8.66,-39.46875,-42.75162368707918
presynaptic,8.67,-39.1875,-42.68933806534578
presynaptic,8.68,-38.624986677455745,-42.62830563743545
presynaptic,8.69,-38.0625,-42.568484272726835
presynaptic,8.7,-37.660720946986544,-42.50984105845923
presynaptic,8.71,-37.834828089843896,-42.4523352041285
presynaptic,8.72,-38.15625,-42.395931522198666
presynaptic,8.73,-38.31695762444199,-42.3405953001555
