mode,control_gain,burst_time_s,burst_frequency_hz,mean_effective_excitation,peak_effective_excitation,mean_gain_factor,alpha_eff,g_eff
direct_gmax,3.5510204081632653,31.830233513523602,0.1636044004197999,0.0012167785973771282,0.0027145677435707898,4.551020408163263,0.049999999999999954,0.002844387755102039
direct_gmax,3.5510204081632653,37.942538545870256,0.16652746747166872,0.001236053166065738,0.002713925438348942,4.5510204081632635,0.049999999999999954,0.0028443877551020385
direct_gmax,3.5510204081632653,43.947553905694484,0.16907121993739663,0.0011007359244267715,0.002711008718472628,4.551020408163262,0.04999999999999999,0.0028443877551020402
direct_gmax,3.5510204081632653,49.86222111144528,0.16408937473568547,0.0011295705687885283,0.002713142935596305,4.551020408163263,0.04999999999999997,0.002844387755102039
direct_gmax,3.5510204081632653,55.95646092198022,0.16982849691015675,0.0011858473326305519,0.0027063773796632915,4.5510204081632635,0.04999999999999995,0.0028443877551020376
direct_gmax,3.5510204081632653,61.844754219005765,0.16752840536357283,0.0011165315461989457,0.0027081080853105944,4.551020408163263,0.04999999999999997,0.0028443877551020394
direct_gmax,3.5510204081632653,67.81389120105835,0.16022058450345833,0.00116935429711206,0.002707777664707126,4.551020408163263,0.04999999999999995,0.002844387755102039
direct_gmax,3.5510204081632653,74.05528648181527,0.15945373826740486,0.0012023157777544342,0.002712105177523947,4.551020408163263,0.04999999999999994,0.002844387755102038
direct_gmax,3.5510204081632653,80.32669793234517,0.15855014147797108,0.001148104704543908,0.0027070976009348565,4.551020408163262,0.049999999999999975,0.0028443877551020407
direct_gmax,3.673469387755102,24.835870458933073,0.16317890287548623,0.0012489643382672761,0.0027898366114174874,4.6734693877551,0.04999999999999995,0.0029209183673469404
direct_gmax,3.673469387755102,30.96411364710459,0.16330209752967245,0.0012468204482749903,0.002788920516785458,4.6734693877551,0.04999999999999995,0.00292091836734694
direct_gmax,3.673469387755102,37.0877337054342,0.16333966456687668,0.0012459041746150541,0.0027869892174504926,4.6734693877551,0.04999999999999995,0.00292091836734694
direct_gmax,3.673469387755102,43.20994537185137,0.16678551246460574,0.0011836807212303444,0.002783800313796117,4.6734693877551,0.049999999999999954,0.00292091836734694
direct_gmax,3.673469387755102,49.20566997180554,0.16684930271170365,0.0012254158882514837,0.0027811936567215157,4.6734693877551,0.04999999999999995,0.0029209183673469404
direct_gmax,3.673469387755102,55.199102271177416,0.15840995744761907,0.0012123258694709711,0.0027782243830199557,4.673469387755099,0.049999999999999975,0.0029209183673469374
direct_gmax,3.673469387755102,61.511836748936915,0.1634248632700006,0.0011997046149498734,0.0027811396144042963,4.6734693877551,0.049999999999999954,0.0029209183673469395
direct_gmax,3.673469387755102,67.63085670704366,0.1629610910292747,0.001199362420170957,0.0027824752407801896,4.673469387755101,0.04999999999999995,0.00292091836734694
direct_gmax,3.673469387755102,73.76729083180267,0.16263781612407133,0.0012240392537797556,0.0027807754478478062,4.673469387755101,0.04999999999999994,0.0029209183673469404
direct_gmax,3.673469387755102,79.91592233603494,0.16926830690266773,0.001147464097014926,0.0027799660174805166,4.673469387755099,0.049999999999999996,0.002920918367346938
direct_gmax,3.795918367346939,25.325597697027614,0.1675419644917228,0.0013121751385514135,0.002861101760782728,4.795918367346936,0.04999999999999996,0.002997448979591837
direct_gmax,3.795918367346939,31.294251598357533,0.16288390786715337,0.0012944245430501005,0.0028610709015223115,4.795918367346936,0.04999999999999994,0.002997448979591838
direct_gmax,3.795918367346939,37.433593495873836,0.1716133145485222,0.0012879302235435076,0.0028590477860524263,4.795918367346936,0.049999999999999975,0.0029974489795918375
direct_gmax,3.795918367346939,43.26064719873358,0.16427464112187967,0.0012928551410705358,0.0028540049138016757,4.795918367346936,0.04999999999999997,0.0029974489795918375
direct_gmax,3.795918367346939,49.3480140203605,0.16883659273708163,0.0012264721656105137,0.0028557802314638915,4.795918367346935,0.04999999999999998,0.002997448979591837
direct_gmax,3.795918367346939,55.2709006635258,0.17137971109912778,0.001172465937231252,0.0028568920781931267,4.795918367346936,0.04999999999999997,0.0029974489795918375
direct_gmax,3.795918367346939,61.105897079301,0.15909727712184973,0.0012372060546205666,0.002854321889141209,4.795918367346935,0.049999999999999975,0.0029974489795918375
direct_gmax,3.795918367346939,67.39135977288386,0.15786799028435575,0.0012616474230590271,0.002859253785526597,4.795918367346936,0.04999999999999997,0.0029974489795918375
direct_gmax,3.795918367346939,73.72576612213031,0.1686597540126818,0.0011634870715159372,0.002852084856853382,4.795918367346936,0.04999999999999998,0.002997448979591837
direct_gmax,3.795918367346939,79.65486287585146,0.16556239664041933,0.0011688695709392285,0.002850248950790481,4.795918367346935,0.04999999999999999,0.0029974489795918375
direct_gmax,3.9183673469387754,24.422723928897067,0.17181370112850744,0.001274524444758928,0.0029286242826332396,4.918367346938773,0.04999999999999998,0.003073979591836734
direct_gmax,3.9183673469387754,30.2429815301931,0.1682862239868101,0.0012980068917009377,0.00292906378415133,4.918367346938773,0.04999999999999998,0.0030739795918367347
direct_gmax,3.9183673469387754,36.18523857482426,0.16696457269471837,0.0012912083171471253,0.0029299852236141376,4.918367346938773,0.04999999999999996,0.003073979591836734
direct_gmax,3.9183673469387754,42.17453309317949,0.16680706738755158,0.001302110152706034,0.002929100048856857,4.918367346938772,0.04999999999999995,0.003073979591836733
direct_gmax,3.9183673469387754,48.16948292151409,0.17068879093002093,0.0013393087022247777,0.0029232856470595113,4.918367346938773,0.04999999999999996,0.003073979591836733
direct_gmax,3.9183673469387754,54.02809844366622,0.17258478234351723,0.0013252713984813862,0.00292985577713747,4.918367346938773,0.04999999999999999,0.003073979591836734
direct_gmax,3.9183673469387754,59.822352064530506,0.1705820091468325,0.001215195577855399,0.00292864332354469,4.918367346938774,0.04999999999999997,0.0030739795918367334
direct_gmax,3.9183673469387754,65.68463499226426,0.16123631698225,0.0013266855266141084,0.0029237488604978486,4.918367346938773,0.04999999999999997,0.0030739795918367334
direct_gmax,3.9183673469387754,71.88671166280795,0.1670480887322137,0.0012930378066859708,0.002928227798830889,4.918367346938772,0.049999999999999954,0.0030739795918367334
direct_gmax,3.9183673469387754,77.87301182098007,0.16652131004011142,0.001262679882741454,0.0029258737190111096,4.918367346938773,0.049999999999999954,0.0030739795918367334
direct_gmax,4.040816326530612,24.767721502902543,0.16673625848614546,0.0013717975873637535,0.003004409664415627,5.040816326530609,0.04999999999999996,0.003150510204081631
direct_gmax,4.040816326530612,30.7652172430573,0.1756759787493247,0.0013505958121078586,0.003001898591948508,5.040816326530609,0.04999999999999998,0.0031505102040816327
direct_gmax,4.040816326530612,36.45751511507837,0.17242735287133268,0.0012616171767163681,0.002996818649203018,5.040816326530609,0.04999999999999999,0.0031505102040816336
direct_gmax,4.040816326530612,42.25705900035864,0.17742260461989842,0.0012692411319387658,0.003002221428994975,5.04081632653061,0.049999999999999954,0.00315051020408163
direct_gmax,4.040816326530612,47.89331939763074,0.1634501609402843,0.0012667628613274578,0.0030041347570052743,5.040816326530609,0.04999999999999996,0.0031505102040816314
direct_gmax,4.040816326530612,54.01139229671675,0.17073294488082555,0.0013071317898526828,0.003006149629871692,5.040816326530609,0.049999999999999954,0.0031505102040816314
direct_gmax,4.040816326530612,59.86849269815372,0.16602101401907396,0.0013118230978319608,0.003002537246942906,5.040816326530609,0.04999999999999995,0.00315051020408163
direct_gmax,4.040816326530612,65.8918265869897,0.16948471961649134,0.0013122759878135414,0.003004328721194919,5.040816326530609,0.04999999999999998,0.0031505102040816336
direct_gmax,4.040816326530612,71.79206350665297,0.16945061592196126,0.001276382618394027,0.002997086662947793,5.040816326530609,0.04999999999999997,0.0031505102040816323
direct_gmax,4.040816326530612,77.69348791021217,0.16919815561540066,0.0012757508387152396,0.002997584135078728,5.040816326530609,0.05,0.0031505102040816344
direct_gmax,4.163265306122449,24.51511999206545,0.1692775014017548,0.001385766003456104,0.003069027619717925,5.1632653061224465,0.049999999999999996,0.00322704081632653
direct_gmax,4.163265306122449,30.422579587813203,0.16264226327639256,0.0013576632964205414,0.0030734890645919863,5.163265306122445,0.04999999999999994,0.0032270408163265316
direct_gmax,4.163265306122449,36.571042969072295,0.1767577406873389,0.0013676612100933846,0.003080746042148624,5.163265306122446,0.049999999999999996,0.0032270408163265294
direct_gmax,4.163265306122449,42.22850383110531,0.17424124545526043,0.001383410223890529,0.003075566158420493,5.163265306122446,0.049999999999999954,0.003227040816326531
direct_gmax,4.163265306122449,47.967673092592065,0.1634189875240273,0.00134727744741999,0.00307779031789336,5.163265306122445,0.049999999999999954,0.0032270408163265307
direct_gmax,4.163265306122449,54.086913060670874,0.17109130518213114,0.0013524177370019613,0.0030760687784341647,5.163265306122446,0.04999999999999997,0.003227040816326531
direct_gmax,4.163265306122449,59.93174543795313,0.172714910427244,0.0013245103631012811,0.003071260542128067,5.163265306122446,0.05,0.00322704081632653
direct_gmax,4.163265306122449,65.72163351146285,0.17079739855842657,0.0013111102582939885,0.00306942350123687,5.163265306122446,0.04999999999999996,0.003227040816326531
direct_gmax,4.163265306122449,71.5765236236089,0.1704318974753212,0.001328319478699918,0.0030738018180688845,5.163265306122446,0.049999999999999954,0.0032270408163265307
direct_gmax,4.163265306122449,77.4439698869752,0.1663901849577349,0.0012497524890442062,0.003070739114282681,5.163265306122446,0.04999999999999994,0.0032270408163265307
direct_gmax,4.285714285714286,24.496463301687612,0.1816715071534968,0.0013601487251918936,0.0031466857356737105,5.285714285714283,0.049999999999999954,0.0033035714285714305
direct_gmax,4.285714285714286,30.000903792485577,0.17615653358079764,0.0014452641531499284,0.0031496639458259913,5.285714285714284,0.04999999999999999,0.003303571428571431
direct_gmax,4.285714285714286,35.677673082120414,0.17369453847206504,0.0013164959873461684,0.0031437733800484626,5.285714285714283,0.049999999999999954,0.0033035714285714305
direct_gmax,4.285714285714286,41.43490649197128,0.18015993354710902,0.0013399104150855405,0.0031450487715447657,5.285714285714284,0.05,0.0033035714285714313
direct_gmax,4.285714285714286,46.9855302089728,0.17665788409750868,0.0013404080262371153,0.003141676632814603,5.285714285714284,0.05,0.003303571428571431
direct_gmax,4.285714285714286,52.646188973843074,0.17380911346407116,0.0013332528927762037,0.0031458982382608016,5.285714285714283,0.049999999999999954,0.0033035714285714305
direct_gmax,4.285714285714286,58.399627214621596,0.1661705486906671,0.0013509894527182324,0.0031502723643756694,5.285714285714282,0.04999999999999994,0.0033035714285714305
direct_gmax,4.285714285714286,64.41754078522392,0.16645570050378888,0.0013460232781708906,0.0031502533216308344,5.285714285714283,0.04999999999999995,0.0033035714285714305
direct_gmax,4.285714285714286,70.42514519272355,0.1682001335655744,0.0012743887693688085,0.0031463472201164458,5.285714285714284,0.049999999999999975,0.0033035714285714313
direct_gmax,4.285714285714286,76.37044368209806,0.16586818656929514,0.001253406917780495,0.0031426410557273883,5.285714285714283,0.04999999999999997,0.003303571428571431
direct_gmax,4.408163265306122,24.048326120837608,0.168436738030443,0.0015151322086042849,0.0032270861327194146,5.408163265306117,0.04999999999999998,0.003380102040816326
direct_gmax,4.408163265306122,29.985273200751145,0.17632604700731677,0.0014810243912727256,0.0032224712537138613,5.408163265306117,0.049999999999999996,0.0033801020408163263
direct_gmax,4.408163265306122,35.65658505156638,0.17371862092965737,0.001346954225726329,0.0032214062136080358,5.408163265306116,0.049999999999999954,0.0033801020408163237
direct_gmax,4.408163265306122,41.41302034128079,0.16352608396752755,0.00143422675722089,0.003220501291382734,5.408163265306116,0.049999999999999954,0.0033801020408163254
direct_gmax,4.408163265306122,47.52825269894293,0.16323708197499595,0.0014122610972016566,0.0032238544133693877,5.408163265306115,0.049999999999999954,0.0033801020408163246
direct_gmax,4.408163265306122,53.654311728552244,0.17421768689730288,0.001330103670352699,0.0032164291350668885,5.408163265306116,0.04999999999999996,0.003380102040816324
direct_gmax,4.408163265306122,59.394257068255186,0.1748920814801214,0.0013685505530065718,0.0032169352426892994,5.408163265306116,0.049999999999999975,0.003380102040816325
direct_gmax,4.408163265306122,65.11206882700918,0.1700328503237004,0.0013796942833222748,0.003214383038048158,5.408163265306115,0.049999999999999954,0.0033801020408163246
direct_gmax,4.408163265306122,70.9932852983925,0.17006808694955827,0.0013130483330753783,0.003217483461409412,5.408163265306115,0.049999999999999954,0.0033801020408163246
direct_gmax,4.408163265306122,76.87328323296441,0.16778694722252752,0.0012972252719649236,0.003219383715018285,5.408163265306117,0.04999999999999997,0.003380102040816325
direct_gmax,4.530612244897959,24.125814915303735,0.18005733399889476,0.0014592832835203153,0.0032894392760844365,5.530612244897954,0.04999999999999999,0.003456632653061229
direct_gmax,4.530612244897959,29.67960146645937,0.1787951503022746,0.0014023012322470546,0.0032961401992056606,5.530612244897953,0.04999999999999997,0.0034566326530612304
direct_gmax,4.530612244897959,35.272594331810474,0.17436767964618552,0.0014162379876851954,0.0032897900042154204,5.530612244897952,0.04999999999999997,0.0034566326530612304
direct_gmax,4.530612244897959,41.00760211553008,0.1740830253987427,0.0014810393255258116,0.0032962338449420638,5.530612244897952,0.04999999999999996,0.003456632653061231
direct_gmax,4.530612244897959,46.75198757591295,0.16926555708286883,0.001400298023352008,0.0032928621926064106,5.530612244897955,0.049999999999999996,0.003456632653061228
direct_gmax,4.530612244897959,52.65986403485741,0.17603210272395634,0.001418504315192148,0.003291250400122666,5.530612244897954,0.04999999999999998,0.003456632653061229
direct_gmax,4.530612244897959,58.34064603158299,0.17148870304272326,0.0014088936156988953,0.003287638458772307,5.530612244897953,0.04999999999999998,0.003456632653061229
direct_gmax,4.530612244897959,64.17193393718263,0.1730870486519873,0.0014031881207710757,0.0032925259979712873,5.530612244897955,0.049999999999999996,0.003456632653061228
direct_gmax,4.530612244897959,69.94937371553729,0.17057360470472097,0.0014065668896132083,0.0032903647482093214,5.530612244897952,0.04999999999999997,0.0034566326530612304
direct_gmax,4.530612244897959,75.81194548759484,0.1686320508468464,0.0013756145424214177,0.003290142486083677,5.530612244897955,0.04999999999999998,0.003456632653061229
direct_gmax,4.653061224489796,24.007906149251728,0.17362335936139692,0.0015669870994467598,0.0033683250228543574,5.653061224489789,0.04999999999999995,0.00353316326530612
direct_gmax,4.653061224489796,29.76749981037022,0.17725969277392395,0.0015108386587561313,0.0033621604703590207,5.6530612244897895,0.04999999999999996,0.00353316326530612
direct_gmax,4.653061224489796,35.40894025490148,0.17776312945771283,0.0014988828264034541,0.0033661571723301387,5.653061224489789,0.049999999999999954,0.00353316326530612
direct_gmax,4.653061224489796,41.034403775096116,0.17607033281441328,0.0014776369183925116,0.0033597405454092307,5.653061224489791,0.049999999999999996,0.0035331632653061193
direct_gmax,4.653061224489796,46.713952305591874,0.17362777300074342,0.0014547800496229556,0.003365865193447689,5.653061224489789,0.04999999999999995,0.00353316326530612
direct_gmax,4.653061224489796,52.47339955713105,0.17429997911852296,0.0014002357583360835,0.003367753627571472,5.6530612244897895,0.049999999999999954,0.0035331632653061197
direct_gmax,4.653061224489796,58.210634897360244,0.17362669673695136,0.0014447866050892088,0.0033674653864901203,5.653061224489789,0.04999999999999995,0.00353316326530612
direct_gmax,4.653061224489796,63.970117850117354,0.1713254460934318,0.0014291511937986174,0.0033604407568448113,5.65306122448979,0.049999999999999975,0.0035331632653061193
direct_gmax,4.653061224489796,69.80696242167419,0.16852774047520663,0.0014410368115340174,0.0033647732573155176,5.653061224489792,0.04999999999999999,0.0035331632653061193
direct_gmax,4.653061224489796,75.7407036394716,0.16819574376458374,0.0013953271024200876,0.00336518844222511,5.653061224489792,0.049999999999999975,0.0035331632653061193
direct_gmax,4.775510204081633,23.516548758989213,0.17827641287099788,0.0015561508708663513,0.003434863152269417,5.775510204081626,0.04999999999999997,0.003609693877551019
direct_gmax,4.775510204081633,29.125815761257243,0.17628807910259905,0.0015136155697964288,0.0034366270980851752,5.775510204081628,0.04999999999999999,0.0036096938775510208
direct_gmax,4.775510204081633,34.79834906634819,0.17140280788293735,0.0015180393305612595,0.003442777083255943,5.77551020408163,0.04999999999999997,0.00360969387755102
direct_gmax,4.775510204081633,40.63255920766027,0.17784326685492463,0.001499321617991821,0.0034325670498676544,5.775510204081626,0.04999999999999996,0.0036096938775510195
direct_gmax,4.775510204081633,46.25548785536527,0.17297234675708725,0.001502016699309662,0.003437388500006576,5.77551020408163,0.05,0.003609693877551021
direct_gmax,4.775510204081633,52.036758785361634,0.17591287655595883,0.0014707223344531857,0.0034362152358859465,5.775510204081628,0.04999999999999999,0.0036096938775510208
direct_gmax,4.775510204081633,57.72139097135113,0.183870292763229,0.0013994156681558304,0.0034331289572163146,5.775510204081628,0.04999999999999999,0.0036096938775510203
direct_gmax,4.775510204081633,63.16000742739662,0.17457750283957532,0.0013901230508869748,0.0034341146199251622,5.77551020408163,0.04999999999999997,0.0036096938775510203
direct_gmax,4.775510204081633,68.88812235477607,0.17065995192984257,0.0014364422576554393,0.003435394029485293,5.775510204081633,0.049999999999999954,0.0036096938775510195
direct_gmax,4.775510204081633,74.74772789604035,0.16950848316008926,0.0014255043327609464,0.0034381100827603575,5.775510204081632,0.04999999999999997,0.0036096938775510203
direct_gmax,4.8979591836734695,23.337337228914045,0.18154674299647827,0.0015521343525942111,0.0035088623417812484,5.897959183673462,0.049999999999999954,0.003686224489795912
direct_gmax,4.8979591836734695,28.845560529947864,0.17261002923445093,0.0015029885745278394,0.003510059738780858,5.897959183673466,0.04999999999999999,0.0036862244897959153
direct_gmax,4.8979591836734695,34.63896665145272,0.1841434542971436,0.0015366867703561645,0.00351170474939382,5.897959183673465,0.05,0.003686224489795915
direct_gmax,4.8979591836734695,40.06951537129126,0.17458220532200242,0.0015554156433215374,0.0035050015896890057,5.897959183673463,0.04999999999999997,0.003686224489795913
direct_gmax,4.8979591836734695,45.79747600826215,0.17276373433491785,0.0014811678860094384,0.0035113114054932623,5.897959183673467,0.049999999999999996,0.0036862244897959153
direct_gmax,4.8979591836734695,51.585727830032866,0.1720613210515087,0.0015213911274796531,0.0035083322118610143,5.897959183673465,0.04999999999999998,0.003686224489795915
direct_gmax,4.8979591836734695,57.3976092795577,0.17148456851246155,0.0015083606047466178,0.003511764862684152,5.897959183673465,0.049999999999999975,0.003686224489795914
direct_gmax,4.8979591836734695,63.229037778777624,0.17289956728780329,0.0015231904152096392,0.0035117015739063824,5.897959183673467,0.049999999999999996,0.0036862244897959157
direct_gmax,4.8979591836734695,69.01274224771612,0.18273742816192134,0.0014248701519799707,0.0035093700701483784,5.897959183673463,0.049999999999999975,0.003686224489795913
direct_gmax,4.8979591836734695,74.48507492777284,0.17816482402274345,0.0014063510565721262,0.003507573286984319,5.897959183673463,0.04999999999999996,0.0036862244897959127
direct_gmax,5.020408163265306,23.033438102695534,0.17923972222496426,0.0015951255427205221,0.0035819172458846477,6.020408163265304,0.04999999999999998,0.0037627551020408176
direct_gmax,5.020408163265306,28.61255855427098,0.17559801947602346,0.0016133659036426968,0.003576863798824186,6.020408163265304,0.04999999999999999,0.0037627551020408176
direct_gmax,5.020408163265306,34.307383604029255,0.17128530364287908,0.0016017766694578005,0.0035802061817020382,6.020408163265304,0.049999999999999975,0.0037627551020408185
direct_gmax,5.020408163265306,40.145596099392826,0.17567810141610454,0.0015760333175097964,0.003577351393645086,6.020408163265304,0.04999999999999998,0.0037627551020408176
direct_gmax,5.020408163265306,45.83782519305452,0.17470308305041996,0.0015442055679252933,0.0035808279103600855,6.020408163265305,0.04999999999999997,0.0037627551020408185
direct_gmax,5.020408163265306,51.56182263224909,0.17326787922851053,0.0015408538502891971,0.0035817969767495497,6.020408163265304,0.049999999999999975,0.003762755102040818
direct_gmax,5.020408163265306,57.33323280043827,0.16928587871431575,0.0015006712466523937,0.0035812603895002994,6.020408163265302,0.049999999999999996,0.0037627551020408176
direct_gmax,5.020408163265306,63.240400058538896,0.17793345095036484,0.0015722537968034759,0.0035794248889888364,6.020408163265306,0.04999999999999996,0.0037627551020408194
direct_gmax,5.020408163265306,68.86047877144462,0.18058063662524018,0.0014826851425573386,0.0035808403226404747,6.020408163265303,0.049999999999999996,0.003762755102040817
direct_gmax,5.020408163265306,74.39817106608031,0.180920161856303,0.0014560276481744299,0.0035838518940489125,6.020408163265302,0.05000000000000001,0.003762755102040817
direct_gmax,5.142857142857143,23.255272942295896,0.1784252553839044,0.001547692854812579,0.003652096369826987,6.142857142857138,0.04999999999999997,0.0038392857142857126
direct_gmax,5.142857142857143,28.85986068884766,0.18574315557716325,0.0016128186689620344,0.0036598913942951085,6.14285714285714,0.049999999999999954,0.0038392857142857126
direct_gmax,5.142857142857143,34.243639148369795,0.17417581784448616,0.001630242518526373,0.003647529451629455,6.142857142857137,0.04999999999999996,0.0038392857142857117
direct_gmax,5.142857142857143,39.98496427820415,0.17690209645483992,0.0015923864509219366,0.0036575940217164244,6.142857142857141,0.05,0.0038392857142857126
direct_gmax,5.142857142857143,45.63780853522675,0.17579708093708354,0.0015893759212336149,0.0036529956210045785,6.142857142857138,0.04999999999999998,0.003839285714285712
direct_gmax,5.142857142857143,51.32618512640515,0.17315750751035847,0.001585506313837715,0.0036573460434949673,6.142857142857141,0.04999999999999999,0.0038392857142857117
direct_gmax,5.142857142857143,57.10127402886108,0.1853515639648816,0.0015003016421062307,0.0036546262126208903,6.142857142857139,0.05000000000000001,0.0038392857142857126
direct_gmax,5.142857142857143,62.49642677863485,0.1814542188892428,0.0014856844616216009,0.003644246716234453,6.142857142857134,0.04999999999999996,0.0038392857142857126
direct_gmax,5.142857142857143,68.00745874097454,0.18084977030105687,0.0014823007628424645,0.003644074104808095,6.142857142857141,0.05,0.003839285714285712
direct_gmax,5.142857142857143,73.53691005482095,0.17912917510653778,0.0014711177643496533,0.0036477549611320112,6.142857142857139,0.04999999999999998,0.0038392857142857117
direct_gmax,5.26530612244898,23.234315091291457,0.17825494626370844,0.0016375063365152026,0.0037263848112261654,6.265306122448981,0.04999999999999996,0.003915816326530612
direct_gmax,5.26530612244898,28.844257597574625,0.17791037096571208,0.0016347052570314412,0.0037265779824661484,6.2653061224489806,0.04999999999999996,0.003915816326530612
direct_gmax,5.26530612244898,34.46506539293764,0.17807853714514196,0.0016299223364087618,0.003731552210872793,6.2653061224489806,0.04999999999999996,0.003915816326530612
direct_gmax,5.26530612244898,40.080565250649045,0.17583679812607864,0.0016218008931252954,0.0037302587690683487,6.265306122448977,0.04999999999999999,0.003915816326530614
direct_gmax,5.26530612244898,45.76765697807563,0.17981795352647767,0.0016602193509207182,0.003729556495459031,6.2653061224489806,0.04999999999999998,0.003915816326530613
direct_gmax,5.26530612244898,51.328836940302,0.18460123184630142,0.0015523011829964265,0.003723665210272025,6.265306122448977,0.05,0.003915816326530614
direct_gmax,5.26530612244898,56.74591888498045,0.18308745882672325,0.0015333287970393126,0.003720246669562772,6.265306122448978,0.04999999999999998,0.003915816326530613
direct_gmax,5.26530612244898,62.207789438039,0.18169998263371612,0.0015186774235957956,0.0037214788014529538,6.26530612244898,0.049999999999999954,0.003915816326530612
direct_gmax,5.26530612244898,67.71136728931415,0.18113972701024722,0.0015146047650892312,0.003720540268079003,6.265306122448978,0.05000000000000001,0.003915816326530614
direct_gmax,5.26530612244898,73.2319674166591,0.17129654354315926,0.0014685660607669238,0.0037200694479655547,6.26530612244898,0.049999999999999975,0.003915816326530613
direct_gmax,5.387755102040816,22.94263130691904,0.187908569122255,0.00169740133204242,0.003798036602051626,6.387755102040812,0.04999999999999998,0.003992346938775512
direct_gmax,5.387755102040816,28.264368387197646,0.1862099798795491,0.0017109944962060784,0.0037998636875078975,6.387755102040809,0.049999999999999954,0.003992346938775514
direct_gmax,5.387755102040816,33.63464983315911,0.18777639527407572,0.0016066874753185916,0.003796642039047909,6.387755102040812,0.04999999999999999,0.003992346938775513
direct_gmax,5.387755102040816,38.96013282872101,0.18603241700625517,0.001580233046580603,0.003799934303415118,6.387755102040809,0.04999999999999997,0.003992346938775515
direct_gmax,5.387755102040816,44.33554006200109,0.186459119332252,0.0015823378330374858,0.003793470839307991,6.387755102040808,0.04999999999999997,0.003992346938775514
direct_gmax,5.387755102040816,49.69864594591389,0.1841779822227085,0.0015669707701462126,0.0037935987731230795,6.3877551020408125,0.05,0.003992346938775511
direct_gmax,5.387755102040816,55.128176598447574,0.1841707522056607,0.0015631288119423042,0.0037911701353480196,6.3877551020408125,0.049999999999999996,0.003992346938775511
direct_gmax,5.387755102040816,60.557920398827534,0.18310203538250372,0.0015594357249422638,0.00379853708996581,6.387755102040811,0.04999999999999998,0.003992346938775512
direct_gmax,5.387755102040816,66.01935613825545,0.17949647706629948,0.0015696185779805352,0.003800765850684598,6.3877551020408125,0.04999999999999998,0.003992346938775512
direct_gmax,5.387755102040816,71.59049612018744,0.17707036879291396,0.0015966161292995337,0.003796838255910638,6.387755102040815,0.04999999999999999,0.003992346938775511
direct_gmax,5.510204081632653,23.395433987600985,0.17712514477762167,0.0017225037437166718,0.0038748037873765164,6.510204081632652,0.04999999999999999,0.004068877551020413
direct_gmax,5.510204081632653,29.041159789296092,0.1908408492753296,0.0016237677838208417,0.0038764493900107287,6.510204081632653,0.04999999999999997,0.004068877551020413
direct_gmax,5.510204081632653,34.28112808642561,0.18689945534112504,0.0016276464763393425,0.0038686779013828564,6.5102040816326525,0.04999999999999998,0.004068877551020413
direct_gmax,5.510204081632653,39.631598467277286,0.18582399151051424,0.001610437014503162,0.0038659610862137924,6.5102040816326525,0.04999999999999996,0.004068877551020413
direct_gmax,5.510204081632653,45.01303491082402,0.18591290374117644,0.0016092607408825649,0.003865026413132108,6.510204081632654,0.049999999999999954,0.004068877551020413
direct_gmax,5.510204081632653,50.3918977002094,0.18369524509595714,0.0015923488859576312,0.0038668543044006244,6.5102040816326525,0.04999999999999999,0.004068877551020413
direct_gmax,5.510204081632653,55.83569674616526,0.1823772734314652,0.0015964435590240405,0.0038689311580281543,6.510204081632653,0.04999999999999997,0.004068877551020413
direct_gmax,5.510204081632653,61.31883607150333,0.18124212899230818,0.0015522534370827539,0.003868709019887694,6.510204081632652,0.049999999999999996,0.004068877551020412
direct_gmax,5.510204081632653,66.83631705431853,0.1812761955981522,0.0015563459258192364,0.003866084023112712,6.5102040816326525,0.04999999999999998,0.004068877551020413
direct_gmax,5.510204081632653,72.35276115609553,0.176816384470698,0.0015261306368462605,0.003869247720861205,6.510204081632652,0.05,0.004068877551020413
direct_gmax,5.63265306122449,22.91089467578042,0.18689186333721064,0.0017404699839907957,0.0039509442383338965,6.6326530612244845,0.04999999999999998,0.004145408163265306
direct_gmax,5.63265306122449,28.261582405805836,0.19007136799047372,0.0016706597329608577,0.003944125733310089,6.632653061224488,0.05,0.004145408163265306
direct_gmax,5.63265306122449,33.522764090204085,0.18760039008316018,0.0016452121424585266,0.003947197351421561,6.632653061224485,0.04999999999999998,0.004145408163265306
direct_gmax,5.63265306122449,38.853243411471574,0.1873953468333038,0.0016481498918399751,0.003943860616934461,6.632653061224485,0.04999999999999998,0.004145408163265306
direct_gmax,5.63265306122449,44.18955520842106,0.18566877656220937,0.001637619461341362,0.003943912509272277,6.6326530612244845,0.04999999999999997,0.004145408163265306
direct_gmax,5.63265306122449,49.57549041258257,0.1823074223996857,0.0016021352678213877,0.003938868460458422,6.6326530612244845,0.04999999999999997,0.004145408163265306
direct_gmax,5.63265306122449,55.06073060103539,0.18217375453836476,0.0015834424848040576,0.003942081958645401,6.6326530612244845,0.04999999999999997,0.004145408163265306
direct_gmax,5.63265306122449,60.549995520310055,0.18191619348898688,0.0015872264327828852,0.00394392909354713,6.632653061224484,0.049999999999999954,0.0041454081632653055
direct_gmax,5.63265306122449,66.04703226465321,0.17933834251545358,0.0015664443243444412,0.003945891220470556,6.632653061224488,0.04999999999999998,0.004145408163265306
direct_gmax,5.63265306122449,71.62308469144438,0.17886993792767109,0.0015541580493575922,0.003942453082393958,6.632653061224487,0.04999999999999998,0.004145408163265306
